Loading Reference Chromosomes.
Reference Chromosomes Loaded.
Loading MapView File.
MapView File Processed
Loading Parameter File.
Parameter File Processed
States Initialized
Transition Matrix Created
Emission Coverage Matrix Created
Emission Matrix Created

CNVs: chromosome name, type, start point, end point, cnv length

EcoliGenome	400-0	     47608	     47609	         1
EcoliGenome	400-1	     47609	     47610	         1
EcoliGenome	400-2	     47610	     47611	         1
EcoliGenome	400-3	     47611	     47612	         1
EcoliGenome	400-4	     47612	     47613	         1
EcoliGenome	400-5	     47613	     47614	         1
EcoliGenome	400-6	     47614	     47616	         2
EcoliGenome	400-7	     47616	     47617	         1
EcoliGenome	400-8	     47617	     47618	         1
EcoliGenome	400-9	     47618	     47620	         2
EcoliGenome	400-0	    367530	    367531	         1
EcoliGenome	400-1	    367531	    367532	         1
EcoliGenome	400-2	    367532	    367533	         1
EcoliGenome	400-3	    367533	    367534	         1
EcoliGenome	400-4	    367534	    367535	         1
EcoliGenome	400-5	    367535	    367536	         1
EcoliGenome	400-6	    367536	    367537	         1
EcoliGenome	400-7	    367537	    367538	         1
EcoliGenome	400-8	    367538	    367540	         2
EcoliGenome	400-9	    367540	    367542	         2
EcoliGenome	400-0	    675467	    675468	         1
EcoliGenome	400-1	    675468	    675469	         1
EcoliGenome	400-2	    675469	    675470	         1
EcoliGenome	400-3	    675470	    675471	         1
EcoliGenome	400-4	    675471	    675472	         1
EcoliGenome	400-5	    675472	    675473	         1
EcoliGenome	400-6	    675473	    675474	         1
EcoliGenome	400-7	    675474	    675475	         1
EcoliGenome	400-8	    675475	    675476	         1
EcoliGenome	400-9	    675476	    675478	         2
EcoliGenome	200-0	    780032	    780033	         1
EcoliGenome	200-1	    780033	    780034	         1
EcoliGenome	200-2	    780034	    780035	         1
EcoliGenome	200-3	    780035	    780036	         1
EcoliGenome	200-4	    780036	    780037	         1
EcoliGenome	200-5	    780037	    780038	         1
EcoliGenome	200-6	    780038	    780039	         1
EcoliGenome	200-7	    780039	    780040	         1
EcoliGenome	200-8	    780040	    780041	         1
EcoliGenome	200-9	    780041	    780043	         2
EcoliGenome	400-0	    783800	    783801	         1
EcoliGenome	400-1	    783801	    783802	         1
EcoliGenome	400-2	    783802	    783803	         1
EcoliGenome	400-3	    783803	    783804	         1
EcoliGenome	400-4	    783804	    783805	         1
EcoliGenome	400-5	    783805	    783806	         1
EcoliGenome	400-6	    783806	    783807	         1
EcoliGenome	400-7	    783807	    783808	         1
EcoliGenome	400-8	    783808	    783809	         1
EcoliGenome	400-9	    783809	    783811	         2
EcoliGenome	400-0	    866859	    866860	         1
EcoliGenome	400-1	    866860	    866861	         1
EcoliGenome	400-2	    866861	    866862	         1
EcoliGenome	400-3	    866862	    866863	         1
EcoliGenome	400-4	    866863	    866864	         1
EcoliGenome	400-5	    866864	    866865	         1
EcoliGenome	400-6	    866865	    866866	         1
EcoliGenome	400-7	    866866	    866867	         1
EcoliGenome	400-8	    866867	    866868	         1
EcoliGenome	400-9	    866868	    866870	         2
EcoliGenome	400-0	   1035420	   1035421	         1
EcoliGenome	400-1	   1035421	   1035422	         1
EcoliGenome	400-2	   1035422	   1035423	         1
EcoliGenome	400-3	   1035423	   1035424	         1
EcoliGenome	400-4	   1035424	   1035425	         1
EcoliGenome	400-5	   1035425	   1035426	         1
EcoliGenome	400-6	   1035426	   1035427	         1
EcoliGenome	400-7	   1035427	   1035428	         1
EcoliGenome	400-8	   1035428	   1035429	         1
EcoliGenome	400-9	   1035429	   1035431	         2
EcoliGenome	400-0	   1220196	   1220197	         1
EcoliGenome	400-1	   1220197	   1220198	         1
EcoliGenome	400-2	   1220198	   1220199	         1
EcoliGenome	400-3	   1220199	   1220200	         1
EcoliGenome	400-4	   1220200	   1220201	         1
EcoliGenome	400-5	   1220201	   1220202	         1
EcoliGenome	400-6	   1220202	   1220203	         1
EcoliGenome	400-7	   1220203	   1220204	         1
EcoliGenome	400-8	   1220204	   1220205	         1
EcoliGenome	400-9	   1220205	   1220207	         2
EcoliGenome	400-0	   1268464	   1268616	       152
EcoliGenome	400-1	   1268616	   1268617	         1
EcoliGenome	400-2	   1268617	   1268618	         1
EcoliGenome	400-3	   1268618	   1268619	         1
EcoliGenome	400-4	   1268619	   1268620	         1
EcoliGenome	400-5	   1268620	   1268621	         1
EcoliGenome	400-6	   1268621	   1268622	         1
EcoliGenome	400-7	   1268622	   1268623	         1
EcoliGenome	400-8	   1268623	   1268624	         1
EcoliGenome	400-9	   1268624	   1268626	         2
EcoliGenome	200-0	   1285838	   1285972	       134
EcoliGenome	200-1	   1285972	   1286119	       147
EcoliGenome	200-2	   1286119	   1286120	         1
EcoliGenome	200-3	   1286120	   1286121	         1
EcoliGenome	200-4	   1286121	   1286122	         1
EcoliGenome	200-5	   1286122	   1286123	         1
EcoliGenome	200-6	   1286123	   1286124	         1
EcoliGenome	200-7	   1286124	   1286125	         1
EcoliGenome	200-8	   1286125	   1286126	         1
EcoliGenome	200-9	   1286126	   1286128	         2
EcoliGenome	400-0	   1375859	   1375860	         1
EcoliGenome	400-1	   1375860	   1375861	         1
EcoliGenome	400-2	   1375861	   1375862	         1
EcoliGenome	400-3	   1375862	   1375863	         1
EcoliGenome	400-4	   1375863	   1375864	         1
EcoliGenome	400-5	   1375864	   1375865	         1
EcoliGenome	400-6	   1375865	   1375866	         1
EcoliGenome	400-7	   1375866	   1375867	         1
EcoliGenome	400-8	   1375867	   1375868	         1
EcoliGenome	400-9	   1375868	   1375870	         2
EcoliGenome	400-0	   1418298	   1418319	        21
EcoliGenome	400-1	   1418319	   1418320	         1
EcoliGenome	400-2	   1418320	   1418321	         1
EcoliGenome	400-3	   1418321	   1418322	         1
EcoliGenome	400-4	   1418322	   1418323	         1
EcoliGenome	400-5	   1418323	   1418324	         1
EcoliGenome	400-6	   1418324	   1418325	         1
EcoliGenome	400-7	   1418325	   1418326	         1
EcoliGenome	400-8	   1418326	   1418327	         1
EcoliGenome	400-9	   1418327	   1418329	         2
EcoliGenome	200-0	   1464456	   1464457	         1
EcoliGenome	200-1	   1464457	   1464458	         1
EcoliGenome	200-2	   1464458	   1464459	         1
EcoliGenome	200-3	   1464459	   1464460	         1
EcoliGenome	200-4	   1464460	   1464461	         1
EcoliGenome	200-5	   1464461	   1464462	         1
EcoliGenome	200-6	   1464462	   1464463	         1
EcoliGenome	200-7	   1464463	   1464464	         1
EcoliGenome	200-8	   1464464	   1464465	         1
EcoliGenome	200-9	   1464465	   1464467	         2
EcoliGenome	400-0	   1498980	   1498981	         1
EcoliGenome	400-1	   1498981	   1498982	         1
EcoliGenome	400-2	   1498982	   1498983	         1
