Loading Reference Chromosomes.
Reference Chromosomes Loaded.
Loading MapView File.
MapView File Processed
Loading Parameter File.
Parameter File Processed
States Initialized
Transition Matrix Created
Emission Coverage Matrix Created
Emission Matrix Created

CNVs: chromosome name, type, start point, end point, cnv length

EcoliGenome	400-0	     47608	     47609	         1
EcoliGenome	400-1	     47609	     47610	         1
EcoliGenome	400-2	     47610	     47611	         1
EcoliGenome	400-3	     47611	     47612	         1
EcoliGenome	400-4	     47612	     47613	         1
EcoliGenome	400-5	     47613	     47614	         1
EcoliGenome	400-6	     47614	     47616	         2
EcoliGenome	400-7	     47616	     47617	         1
EcoliGenome	400-8	     47617	     47618	         1
EcoliGenome	400-9	     47618	     47620	         2
EcoliGenome	400-0	    675467	    675468	         1
EcoliGenome	400-1	    675468	    675469	         1
EcoliGenome	400-2	    675469	    675470	         1
EcoliGenome	400-3	    675470	    675471	         1
EcoliGenome	400-4	    675471	    675472	         1
EcoliGenome	400-5	    675472	    675473	         1
EcoliGenome	400-6	    675473	    675474	         1
EcoliGenome	400-7	    675474	    675475	         1
EcoliGenome	400-8	    675475	    675476	         1
EcoliGenome	400-9	    675476	    675478	         2
EcoliGenome	200-0	    780032	    780033	         1
EcoliGenome	200-1	    780033	    780034	         1
EcoliGenome	200-2	    780034	    780035	         1
EcoliGenome	200-3	    780035	    780036	         1
EcoliGenome	200-4	    780036	    780037	         1
EcoliGenome	200-5	    780037	    780038	         1
EcoliGenome	200-6	    780038	    780039	         1
EcoliGenome	200-7	    780039	    780040	         1
EcoliGenome	200-8	    780040	    780041	         1
EcoliGenome	200-9	    780041	    780043	         2
EcoliGenome	400-0	    866859	    866860	         1
EcoliGenome	400-1	    866860	    866861	         1
EcoliGenome	400-2	    866861	    866862	         1
EcoliGenome	400-3	    866862	    866863	         1
EcoliGenome	400-4	    866863	    866864	         1
EcoliGenome	400-5	    866864	    866865	         1
EcoliGenome	400-6	    866865	    866866	         1
EcoliGenome	400-7	    866866	    866867	         1
EcoliGenome	400-8	    866867	    866868	         1
EcoliGenome	400-9	    866868	    866870	         2
EcoliGenome	400-0	   1268464	   1268616	       152
EcoliGenome	400-1	   1268616	   1268617	         1
EcoliGenome	400-2	   1268617	   1268618	         1
EcoliGenome	400-3	   1268618	   1268619	         1
EcoliGenome	400-4	   1268619	   1268620	         1
EcoliGenome	400-5	   1268620	   1268621	         1
EcoliGenome	400-6	   1268621	   1268622	         1
EcoliGenome	400-7	   1268622	   1268623	         1
EcoliGenome	400-8	   1268623	   1268624	         1
EcoliGenome	400-9	   1268624	   1268626	         2
EcoliGenome	200-0	   1285838	   1286118	       280
EcoliGenome	200-1	   1286118	   1286119	         1
EcoliGenome	200-2	   1286119	   1286120	         1
EcoliGenome	200-3	   1286120	   1286121	         1
EcoliGenome	200-4	   1286121	   1286122	         1
EcoliGenome	200-5	   1286122	   1286123	         1
EcoliGenome	200-6	   1286123	   1286124	         1
EcoliGenome	200-7	   1286124	   1286125	         1
EcoliGenome	200-8	   1286125	   1286126	         1
EcoliGenome	200-9	   1286126	   1286128	         2
EcoliGenome	400-0	   1375859	   1375860	         1
EcoliGenome	400-1	   1375860	   1375861	         1
EcoliGenome	400-2	   1375861	   1375862	         1
EcoliGenome	400-3	   1375862	   1375863	         1
EcoliGenome	400-4	   1375863	   1375864	         1
EcoliGenome	400-5	   1375864	   1375865	         1
EcoliGenome	400-6	   1375865	   1375866	         1
EcoliGenome	400-7	   1375866	   1375867	         1
EcoliGenome	400-8	   1375867	   1375868	         1
EcoliGenome	400-9	   1375868	   1375870	         2
EcoliGenome	400-0	   1418289	   1418290	         1
EcoliGenome	400-1	   1418290	   1418291	         1
EcoliGenome	400-2	   1418291	   1418292	         1
EcoliGenome	400-3	   1418292	   1418293	         1
EcoliGenome	400-4	   1418293	   1418294	         1
EcoliGenome	400-5	   1418294	   1418295	         1
EcoliGenome	400-6	   1418295	   1418296	         1
EcoliGenome	400-7	   1418296	   1418297	         1
EcoliGenome	400-8	   1418297	   1418298	         1
EcoliGenome	400-9	   1418298	   1418300	         2
EcoliGenome	400-0	   1498980	   1498981	         1
EcoliGenome	400-1	   1498981	   1498982	         1
EcoliGenome	400-2	   1498982	   1498983	         1
EcoliGenome	400-3	   1498983	   1498984	         1
EcoliGenome	400-4	   1498984	   1498985	         1
EcoliGenome	400-5	   1498985	   1498986	         1
EcoliGenome	400-6	   1498986	   1498987	         1
EcoliGenome	400-7	   1498987	   1498988	         1
EcoliGenome	400-8	   1498988	   1498989	         1
EcoliGenome	400-9	   1498989	   1498991	         2
EcoliGenome	400-0	   1994669	   1994670	         1
EcoliGenome	400-1	   1994670	   1994671	         1
EcoliGenome	400-2	   1994671	   1994672	         1
EcoliGenome	400-3	   1994672	   1994673	         1
EcoliGenome	400-4	   1994673	   1994674	         1
EcoliGenome	400-5	   1994674	   1994675	         1
EcoliGenome	400-6	   1994675	   1994676	         1
EcoliGenome	400-7	   1994676	   1994677	         1
EcoliGenome	400-8	   1994677	   1994678	         1
EcoliGenome	400-9	   1994678	   1994680	         2
EcoliGenome	400-0	   2212650	   2212651	         1
EcoliGenome	400-1	   2212651	   2212652	         1
EcoliGenome	400-2	   2212652	   2212653	         1
EcoliGenome	400-3	   2212653	   2212654	         1
EcoliGenome	400-4	   2212654	   2212655	         1
EcoliGenome	400-5	   2212655	   2212656	         1
EcoliGenome	400-6	   2212656	   2212657	         1
EcoliGenome	400-7	   2212657	   2212658	         1
EcoliGenome	400-8	   2212658	   2212659	         1
EcoliGenome	400-9	   2212659	   2212661	         2
EcoliGenome	400-0	   2235218	   2235219	         1
EcoliGenome	400-1	   2235219	   2235220	         1
EcoliGenome	400-2	   2235220	   2235221	         1
EcoliGenome	400-3	   2235221	   2235222	         1
EcoliGenome	400-4	   2235222	   2235223	         1
EcoliGenome	400-5	   2235223	   2235224	         1
EcoliGenome	400-6	   2235224	   2235225	         1
EcoliGenome	400-7	   2235225	   2235227	         2
EcoliGenome	400-8	   2235227	   2235228	         1
EcoliGenome	400-9	   2235228	   2235230	         2
EcoliGenome	400-0	   2259079	   2259080	         1
EcoliGenome	400-1	   2259080	   2259081	         1
EcoliGenome	400-2	   2259081	   2259082	         1
EcoliGenome	400-3	   2259082	   2259083	         1
EcoliGenome	400-4	   2259083	   2259084	         1
EcoliGenome	400-5	   2259084	   2259085	         1
EcoliGenome	400-6	   2259085	   2259086	         1
EcoliGenome	400-7	   2259086	   2259087	         1
EcoliGenome	400-8	   2259087	   2259088	         1
EcoliGenome	400-9	   2259088	   2259090	         2
EcoliGenome	400-0	   2332582	   2332583	         1
EcoliGenome	400-1	   2332583	   2332584	         1
