Loading Reference Chromosomes.
Reference Chromosomes Loaded.
Loading MapView File.
MapView File Processed
Loading Parameter File.
Parameter File Processed
States Initialized
Transition Matrix Created
Emission Coverage Matrix Created
Emission Matrix Created

CNVs: chromosome name, type, start point, end point, cnv length

EcoliGenome	400-0	     47608	     47609	         1
EcoliGenome	400-1	     47609	     47610	         1
EcoliGenome	400-2	     47610	     47611	         1
EcoliGenome	400-3	     47611	     47612	         1
EcoliGenome	400-4	     47612	     47613	         1
EcoliGenome	400-5	     47613	     47614	         1
EcoliGenome	400-6	     47614	     47616	         2
EcoliGenome	400-7	     47616	     47617	         1
EcoliGenome	400-8	     47617	     47618	         1
EcoliGenome	400-9	     47618	     47620	         2
EcoliGenome	400-0	    108601	    108602	         1
EcoliGenome	400-1	    108602	    108603	         1
EcoliGenome	400-2	    108603	    108604	         1
EcoliGenome	400-3	    108604	    108605	         1
EcoliGenome	400-4	    108605	    108606	         1
EcoliGenome	400-5	    108606	    108607	         1
EcoliGenome	400-6	    108607	    108608	         1
EcoliGenome	400-7	    108608	    108609	         1
EcoliGenome	400-8	    108609	    108610	         1
EcoliGenome	400-9	    108610	    108612	         2
EcoliGenome	400-0	    300582	    300583	         1
EcoliGenome	400-1	    300583	    300584	         1
EcoliGenome	400-2	    300584	    300585	         1
EcoliGenome	400-3	    300585	    300586	         1
EcoliGenome	400-4	    300586	    300587	         1
EcoliGenome	400-5	    300587	    300588	         1
EcoliGenome	400-6	    300588	    300589	         1
EcoliGenome	400-7	    300589	    300590	         1
EcoliGenome	400-8	    300590	    300591	         1
EcoliGenome	400-9	    300591	    300593	         2
EcoliGenome	200-0	    356706	    356709	         3
EcoliGenome	200-1	    356709	    356710	         1
EcoliGenome	200-2	    356710	    356711	         1
EcoliGenome	200-3	    356711	    356712	         1
EcoliGenome	200-4	    356712	    356713	         1
EcoliGenome	200-5	    356713	    356714	         1
EcoliGenome	200-6	    356714	    356715	         1
EcoliGenome	200-7	    356715	    356716	         1
EcoliGenome	200-8	    356716	    356717	         1
EcoliGenome	200-9	    356717	    356719	         2
EcoliGenome	400-0	    367529	    367530	         1
EcoliGenome	400-1	    367530	    367531	         1
EcoliGenome	400-2	    367531	    367532	         1
EcoliGenome	400-3	    367532	    367533	         1
EcoliGenome	400-4	    367533	    367535	         2
EcoliGenome	400-5	    367535	    367536	         1
EcoliGenome	400-6	    367536	    367537	         1
EcoliGenome	400-7	    367537	    367538	         1
EcoliGenome	400-8	    367538	    367540	         2
EcoliGenome	400-9	    367540	    367542	         2
EcoliGenome	400-0	    675476	    675532	        56
EcoliGenome	400-1	    675532	    675533	         1
EcoliGenome	400-2	    675533	    675534	         1
EcoliGenome	400-3	    675534	    675535	         1
EcoliGenome	400-4	    675535	    675536	         1
EcoliGenome	400-5	    675536	    675537	         1
EcoliGenome	400-6	    675537	    675538	         1
EcoliGenome	400-7	    675538	    675539	         1
EcoliGenome	400-8	    675539	    675540	         1
EcoliGenome	400-9	    675540	    675542	         2
EcoliGenome	200-0	    780032	    780033	         1
EcoliGenome	200-1	    780033	    780034	         1
EcoliGenome	200-2	    780034	    780035	         1
EcoliGenome	200-3	    780035	    780036	         1
EcoliGenome	200-4	    780036	    780037	         1
EcoliGenome	200-5	    780037	    780038	         1
EcoliGenome	200-6	    780038	    780039	         1
EcoliGenome	200-7	    780039	    780040	         1
EcoliGenome	200-8	    780040	    780041	         1
EcoliGenome	200-9	    780041	    780043	         2
EcoliGenome	400-0	    783800	    783801	         1
EcoliGenome	400-1	    783801	    783802	         1
EcoliGenome	400-2	    783802	    783803	         1
EcoliGenome	400-3	    783803	    783804	         1
EcoliGenome	400-4	    783804	    783805	         1
EcoliGenome	400-5	    783805	    783806	         1
EcoliGenome	400-6	    783806	    783807	         1
EcoliGenome	400-7	    783807	    783808	         1
EcoliGenome	400-8	    783808	    783809	         1
EcoliGenome	400-9	    783809	    783812	         3
EcoliGenome	400-0	    866868	    866946	        78
EcoliGenome	400-1	    866946	    866947	         1
EcoliGenome	400-2	    866947	    866948	         1
EcoliGenome	400-3	    866948	    866949	         1
EcoliGenome	400-4	    866949	    866950	         1
EcoliGenome	400-5	    866950	    866951	         1
EcoliGenome	400-6	    866951	    866952	         1
EcoliGenome	400-7	    866952	    866953	         1
EcoliGenome	400-8	    866953	    866954	         1
EcoliGenome	400-9	    866954	    866956	         2
EcoliGenome	400-0	   1011994	   1012060	        66
EcoliGenome	400-1	   1012060	   1012061	         1
EcoliGenome	400-2	   1012061	   1012062	         1
EcoliGenome	400-3	   1012062	   1012063	         1
EcoliGenome	400-4	   1012063	   1012064	         1
EcoliGenome	400-5	   1012064	   1012065	         1
EcoliGenome	400-6	   1012065	   1012066	         1
EcoliGenome	400-7	   1012066	   1012067	         1
EcoliGenome	400-8	   1012067	   1012068	         1
EcoliGenome	400-9	   1012068	   1012070	         2
EcoliGenome	400-0	   1035429	   1035469	        40
EcoliGenome	400-1	   1035469	   1035470	         1
EcoliGenome	400-2	   1035470	   1035471	         1
EcoliGenome	400-3	   1035471	   1035472	         1
EcoliGenome	400-4	   1035472	   1035473	         1
EcoliGenome	400-5	   1035473	   1035474	         1
EcoliGenome	400-6	   1035474	   1035475	         1
EcoliGenome	400-7	   1035475	   1035476	         1
EcoliGenome	400-8	   1035476	   1035477	         1
EcoliGenome	400-9	   1035477	   1035479	         2
EcoliGenome	200-0	   1096461	   1096537	        76
EcoliGenome	200-1	   1096537	   1096538	         1
EcoliGenome	200-2	   1096538	   1096539	         1
EcoliGenome	200-3	   1096539	   1096540	         1
EcoliGenome	200-4	   1096540	   1096541	         1
EcoliGenome	200-5	   1096541	   1096542	         1
EcoliGenome	200-6	   1096542	   1096543	         1
EcoliGenome	200-7	   1096543	   1096544	         1
EcoliGenome	200-8	   1096544	   1096545	         1
EcoliGenome	200-9	   1096545	   1096547	         2
EcoliGenome	400-0	   1220205	   1220208	         3
EcoliGenome	400-1	   1220208	   1220209	         1
EcoliGenome	400-2	   1220209	   1220210	         1
EcoliGenome	400-3	   1220210	   1220211	         1
EcoliGenome	400-4	   1220211	   1220212	         1
EcoliGenome	400-5	   1220212	   1220213	         1
EcoliGenome	400-6	   1220213	   1220214	         1
EcoliGenome	400-7	   1220214	   1220215	         1
EcoliGenome	400-8	   1220215	   1220216	         1
EcoliGenome	400-9	   1220216	   1220218	         2
EcoliGenome	400-0	   1268464	   1268507	        43
EcoliGenome	400-1	   1268507	   1268617	       110
EcoliGenome	400-2	   1268617	   1268618	         1
EcoliGenome	400-3	   1268618	   1268619	         1
EcoliGenome	400-4	   1268619	   1268620	         1
EcoliGenome	400-5	   1268620	   1268621	         1
