Loading Reference Chromosomes.
Reference Chromosomes Loaded.
Loading MapView File.
MapView File Processed
Loading Parameter File.
Parameter File Processed
States Initialized
Transition Matrix Created
Emission Coverage Matrix Created
Emission Matrix Created

CNVs: chromosome name, type, start point, end point, cnv length

EcoliGenome	200-0	    107785	    107841	        56
EcoliGenome	200-1	    107841	    107842	         1
EcoliGenome	200-2	    107842	    107843	         1
EcoliGenome	200-3	    107843	    107844	         1
EcoliGenome	200-4	    107844	    107845	         1
EcoliGenome	200-5	    107845	    107846	         1
EcoliGenome	200-6	    107846	    107847	         1
EcoliGenome	200-7	    107847	    107848	         1
EcoliGenome	200-8	    107848	    107849	         1
EcoliGenome	200-9	    107849	    107851	         2
EcoliGenome	200-0	    354591	    354596	         5
EcoliGenome	200-1	    354596	    354597	         1
EcoliGenome	200-2	    354597	    354598	         1
EcoliGenome	200-3	    354598	    354599	         1
EcoliGenome	200-4	    354599	    354600	         1
EcoliGenome	200-5	    354600	    354601	         1
EcoliGenome	200-6	    354601	    354602	         1
EcoliGenome	200-7	    354602	    354603	         1
EcoliGenome	200-8	    354603	    354604	         1
EcoliGenome	200-9	    354604	    354606	         2
EcoliGenome	200-0	    356525	    356526	         1
EcoliGenome	200-1	    356526	    356527	         1
EcoliGenome	200-2	    356527	    356528	         1
EcoliGenome	200-3	    356528	    356529	         1
EcoliGenome	200-4	    356529	    356530	         1
EcoliGenome	200-5	    356530	    356531	         1
EcoliGenome	200-6	    356531	    356532	         1
EcoliGenome	200-7	    356532	    356533	         1
EcoliGenome	200-8	    356533	    356534	         1
EcoliGenome	200-9	    356534	    356536	         2
EcoliGenome	400-0	    735475	    735513	        38
EcoliGenome	400-1	    735513	    735514	         1
EcoliGenome	400-2	    735514	    735516	         2
EcoliGenome	400-3	    735516	    735517	         1
EcoliGenome	400-4	    735517	    735518	         1
EcoliGenome	400-5	    735518	    735519	         1
EcoliGenome	400-6	    735519	    735520	         1
EcoliGenome	400-7	    735520	    735521	         1
EcoliGenome	400-8	    735521	    735522	         1
EcoliGenome	400-9	    735522	    735524	         2
EcoliGenome	400-0	    735609	    735856	       247
EcoliGenome	400-1	    735856	    735857	         1
EcoliGenome	400-2	    735857	    735858	         1
EcoliGenome	400-3	    735858	    735859	         1
EcoliGenome	400-4	    735859	    735860	         1
EcoliGenome	400-5	    735860	    735861	         1
EcoliGenome	400-6	    735861	    735862	         1
EcoliGenome	400-7	    735862	    735863	         1
EcoliGenome	400-8	    735863	    735864	         1
EcoliGenome	400-9	    735864	    735866	         2
EcoliGenome	200-0	    779964	    780153	       189
EcoliGenome	200-1	    780153	    780610	       457
EcoliGenome	200-2	    780610	    780611	         1
EcoliGenome	200-3	    780611	    780612	         1
EcoliGenome	200-4	    780612	    780613	         1
EcoliGenome	200-5	    780613	    780614	         1
EcoliGenome	200-6	    780614	    780615	         1
EcoliGenome	200-7	    780615	    780616	         1
EcoliGenome	200-8	    780616	    780617	         1
EcoliGenome	200-9	    780617	    780619	         2
EcoliGenome	200-0	   1096075	   1096308	       233
EcoliGenome	200-1	   1096308	   1096410	       102
EcoliGenome	200-2	   1096410	   1096411	         1
EcoliGenome	200-3	   1096411	   1096412	         1
EcoliGenome	200-4	   1096412	   1096413	         1
EcoliGenome	200-5	   1096413	   1096414	         1
EcoliGenome	200-6	   1096414	   1096415	         1
EcoliGenome	200-7	   1096415	   1096416	         1
EcoliGenome	200-8	   1096416	   1096417	         1
EcoliGenome	200-9	   1096417	   1096419	         2
EcoliGenome	200-0	   1211248	   1211263	        15
EcoliGenome	200-1	   1211263	   1211264	         1
EcoliGenome	200-2	   1211264	   1211265	         1
EcoliGenome	200-3	   1211265	   1211266	         1
EcoliGenome	200-4	   1211266	   1211267	         1
EcoliGenome	200-5	   1211267	   1211268	         1
EcoliGenome	200-6	   1211268	   1211269	         1
EcoliGenome	200-7	   1211269	   1211270	         1
EcoliGenome	200-8	   1211270	   1211271	         1
EcoliGenome	200-9	   1211271	   1211273	         2
EcoliGenome	400-0	   1268319	   1268368	        49
EcoliGenome	400-1	   1268368	   1268486	       118
EcoliGenome	400-2	   1268486	   1268487	         1
EcoliGenome	400-3	   1268487	   1268488	         1
EcoliGenome	400-4	   1268488	   1268489	         1
EcoliGenome	400-5	   1268489	   1268490	         1
EcoliGenome	400-6	   1268490	   1268491	         1
EcoliGenome	400-7	   1268491	   1268492	         1
EcoliGenome	400-8	   1268492	   1268493	         1
EcoliGenome	400-9	   1268493	   1268495	         2
EcoliGenome	400-0	   1268863	   1268957	        94
EcoliGenome	400-1	   1268957	   1268978	        21
EcoliGenome	400-2	   1268978	   1268979	         1
EcoliGenome	400-3	   1268979	   1268980	         1
EcoliGenome	400-4	   1268980	   1268981	         1
EcoliGenome	400-5	   1268981	   1268982	         1
EcoliGenome	400-6	   1268982	   1268983	         1
EcoliGenome	400-7	   1268983	   1268984	         1
EcoliGenome	400-8	   1268984	   1268985	         1
EcoliGenome	400-9	   1268985	   1268987	         2
EcoliGenome	200-0	   1285978	   1286142	       164
EcoliGenome	200-1	   1286142	   1286500	       358
EcoliGenome	200-2	   1286500	   1286501	         1
EcoliGenome	200-3	   1286501	   1286502	         1
EcoliGenome	200-4	   1286502	   1286503	         1
EcoliGenome	200-5	   1286503	   1286504	         1
EcoliGenome	200-6	   1286504	   1286505	         1
EcoliGenome	200-7	   1286505	   1286506	         1
EcoliGenome	200-8	   1286506	   1286507	         1
EcoliGenome	200-9	   1286507	   1286509	         2
EcoliGenome	200-0	   1412271	   1412275	         4
EcoliGenome	200-1	   1412275	   1412276	         1
EcoliGenome	200-2	   1412276	   1412277	         1
EcoliGenome	200-3	   1412277	   1412278	         1
EcoliGenome	200-4	   1412278	   1412279	         1
EcoliGenome	200-5	   1412279	   1412280	         1
EcoliGenome	200-6	   1412280	   1412281	         1
EcoliGenome	200-7	   1412281	   1412282	         1
EcoliGenome	200-8	   1412282	   1412283	         1
EcoliGenome	200-9	   1412283	   1412285	         2
EcoliGenome	400-0	   1464045	   1464064	        19
EcoliGenome	400-1	   1464064	   1464239	       175
EcoliGenome	400-2	   1464239	   1464240	         1
EcoliGenome	400-3	   1464240	   1464241	         1
EcoliGenome	400-4	   1464241	   1464242	         1
EcoliGenome	400-5	   1464242	   1464243	         1
EcoliGenome	400-6	   1464243	   1464244	         1
EcoliGenome	400-7	   1464244	   1464245	         1
EcoliGenome	400-8	   1464245	   1464246	         1
EcoliGenome	400-9	   1464246	   1464248	         2
EcoliGenome	200-0	   1464364	   1464365	         1
EcoliGenome	200-1	   1464365	   1464366	         1
EcoliGenome	200-2	   1464366	   1464367	         1
EcoliGenome	200-3	   1464367	   1464368	         1
EcoliGenome	200-4	   1464368	   1464369	         1
EcoliGenome	200-5	   1464369	   1464370	         1
EcoliGenome	200-6	   1464370	   1464371	         1
EcoliGenome	200-7	   1464371	   1464372	         1
EcoliGenome	200-8	   1464372	   1464373	         1
EcoliGenome	200-9	   1464373	   1464375	         2
EcoliGenome	200-0	   1500233	   1500234	         1
EcoliGenome	200-1	   1500234	   1500235	         1
EcoliGenome	200-2	   1500235	   1500236	         1
EcoliGenome	200-3	   1500236	   1500237	         1
EcoliGenome	200-4	   1500237	   1500239	         2
EcoliGenome	200-5	   1500239	   1500240	         1
EcoliGenome	200-6	   1500240	   1500241	         1
EcoliGenome	200-7	   1500241	   1500242	         1
EcoliGenome	200-8	   1500242	   1500243	         1
EcoliGenome	200-9	   1500243	   1500245	         2
EcoliGenome	200-0	   1612015	   1612067	        52
EcoliGenome	200-1	   1612067	   1612068	         1
EcoliGenome	200-2	   1612068	   1612069	         1
EcoliGenome	200-3	   1612069	   1612070	         1
EcoliGenome	200-4	   1612070	   1612071	         1
EcoliGenome	200-5	   1612071	   1612072	         1
EcoliGenome	200-6	   1612072	   1612073	         1
EcoliGenome	200-7	   1612073	   1612074	         1
EcoliGenome	200-8	   1612074	   1612075	         1
EcoliGenome	200-9	   1612075	   1612077	         2
EcoliGenome	200-0	   1731465	   1731466	         1
EcoliGenome	200-1	   1731466	   1731467	         1
EcoliGenome	200-2	   1731467	   1731468	         1
EcoliGenome	200-3	   1731468	   1731469	         1
EcoliGenome	200-4	   1731469	   1731470	         1
EcoliGenome	200-5	   1731470	   1731471	         1
EcoliGenome	200-6	   1731471	   1731472	         1
EcoliGenome	200-7	   1731472	   1731473	         1
EcoliGenome	200-8	   1731473	   1731474	         1
EcoliGenome	200-9	   1731474	   1731476	         2
EcoliGenome	200-0	   1843937	   1843938	         1
EcoliGenome	200-1	   1843938	   1843939	         1
EcoliGenome	200-2	   1843939	   1843940	         1
EcoliGenome	200-3	   1843940	   1843941	         1
EcoliGenome	200-4	   1843941	   1843942	         1
EcoliGenome	200-5	   1843942	   1843943	         1
EcoliGenome	200-6	   1843943	   1843944	         1
EcoliGenome	200-7	   1843944	   1843946	         2
EcoliGenome	200-8	   1843946	   1843947	         1
EcoliGenome	200-9	   1843947	   1843949	         2
EcoliGenome	200-0	   1981496	   1981507	        11
EcoliGenome	200-1	   1981507	   1981508	         1
