Loading Reference Chromosomes.
Reference Chromosomes Loaded.
Loading MapView File.
MapView File Processed
Loading Parameter File.
Parameter File Processed
States Initialized
Transition Matrix Created
Emission Coverage Matrix Created
Emission Matrix Created

CNVs: chromosome name, type, start point, end point, cnv length

EcoliGenome	400-0	    735791	    735792	         1
EcoliGenome	400-1	    735792	    735793	         1
EcoliGenome	400-2	    735793	    735794	         1
EcoliGenome	400-3	    735794	    735795	         1
EcoliGenome	400-4	    735795	    735796	         1
EcoliGenome	400-5	    735796	    735797	         1
EcoliGenome	400-6	    735797	    735798	         1
EcoliGenome	400-7	    735798	    735799	         1
EcoliGenome	400-8	    735799	    735800	         1
EcoliGenome	400-9	    735800	    735802	         2
EcoliGenome	200-0	    779641	    779672	        31
EcoliGenome	200-1	    779672	    779889	       217
EcoliGenome	200-2	    779889	    779890	         1
EcoliGenome	200-3	    779890	    779891	         1
EcoliGenome	200-4	    779891	    779892	         1
EcoliGenome	200-5	    779892	    779893	         1
EcoliGenome	200-6	    779893	    779894	         1
EcoliGenome	200-7	    779894	    779895	         1
EcoliGenome	200-8	    779895	    779896	         1
EcoliGenome	200-9	    779896	    779898	         2
EcoliGenome	200-0	   1096319	   1096444	       125
EcoliGenome	200-1	   1096444	   1096445	         1
EcoliGenome	200-2	   1096445	   1096446	         1
EcoliGenome	200-3	   1096446	   1096447	         1
EcoliGenome	200-4	   1096447	   1096448	         1
EcoliGenome	200-5	   1096448	   1096449	         1
EcoliGenome	200-6	   1096449	   1096450	         1
EcoliGenome	200-7	   1096450	   1096451	         1
EcoliGenome	200-8	   1096451	   1096452	         1
EcoliGenome	200-9	   1096452	   1096454	         2
EcoliGenome	400-0	   1268448	   1268449	         1
EcoliGenome	400-1	   1268449	   1268450	         1
EcoliGenome	400-2	   1268450	   1268451	         1
EcoliGenome	400-3	   1268451	   1268452	         1
EcoliGenome	400-4	   1268452	   1268453	         1
EcoliGenome	400-5	   1268453	   1268454	         1
EcoliGenome	400-6	   1268454	   1268455	         1
EcoliGenome	400-7	   1268455	   1268456	         1
EcoliGenome	400-8	   1268456	   1268457	         1
EcoliGenome	400-9	   1268457	   1268459	         2
EcoliGenome	400-0	   1268836	   1268844	         8
EcoliGenome	400-1	   1268844	   1268903	        59
EcoliGenome	400-2	   1268903	   1268904	         1
EcoliGenome	400-3	   1268904	   1268905	         1
EcoliGenome	400-4	   1268905	   1268906	         1
EcoliGenome	400-5	   1268906	   1268907	         1
EcoliGenome	400-6	   1268907	   1268908	         1
EcoliGenome	400-7	   1268908	   1268909	         1
EcoliGenome	400-8	   1268909	   1268910	         1
EcoliGenome	400-9	   1268910	   1268912	         2
EcoliGenome	200-0	   1286126	   1286185	        59
EcoliGenome	200-1	   1286185	   1286356	       171
EcoliGenome	200-2	   1286356	   1286357	         1
EcoliGenome	200-3	   1286357	   1286358	         1
EcoliGenome	200-4	   1286358	   1286359	         1
EcoliGenome	200-5	   1286359	   1286360	         1
EcoliGenome	200-6	   1286360	   1286361	         1
EcoliGenome	200-7	   1286361	   1286362	         1
EcoliGenome	200-8	   1286362	   1286363	         1
EcoliGenome	200-9	   1286363	   1286365	         2
EcoliGenome	400-0	   1464011	   1464096	        85
EcoliGenome	400-1	   1464096	   1464389	       293
EcoliGenome	400-2	   1464389	   1464390	         1
EcoliGenome	400-3	   1464390	   1464392	         2
EcoliGenome	400-4	   1464392	   1464393	         1
EcoliGenome	400-5	   1464393	   1464394	         1
EcoliGenome	400-6	   1464394	   1464395	         1
EcoliGenome	400-7	   1464395	   1464396	         1
EcoliGenome	400-8	   1464396	   1464397	         1
EcoliGenome	400-9	   1464397	   1464490	        93
EcoliGenome	200-0	   1550093	   1550151	        58
EcoliGenome	200-1	   1550151	   1550152	         1
EcoliGenome	200-2	   1550152	   1550153	         1
EcoliGenome	200-3	   1550153	   1550154	         1
EcoliGenome	200-4	   1550154	   1550155	         1
EcoliGenome	200-5	   1550155	   1550156	         1
EcoliGenome	200-6	   1550156	   1550157	         1
EcoliGenome	200-7	   1550157	   1550158	         1
EcoliGenome	200-8	   1550158	   1550159	         1
EcoliGenome	200-9	   1550159	   1550161	         2
EcoliGenome	100-0	   2101960	   2101988	        28
EcoliGenome	100-1	   2101988	   2101989	         1
EcoliGenome	100-2	   2101989	   2101990	         1
EcoliGenome	100-3	   2101990	   2101991	         1
EcoliGenome	100-4	   2101991	   2101992	         1
EcoliGenome	100-5	   2101992	   2101993	         1
EcoliGenome	100-6	   2101993	   2101994	         1
EcoliGenome	100-7	   2101994	   2101995	         1
EcoliGenome	100-8	   2101995	   2101996	         1
EcoliGenome	100-9	   2101996	   2101998	         2
EcoliGenome	200-0	   2302525	   2302534	         9
EcoliGenome	200-1	   2302534	   2302535	         1
EcoliGenome	200-2	   2302535	   2302536	         1
EcoliGenome	200-3	   2302536	   2302537	         1
EcoliGenome	200-4	   2302537	   2302538	         1
EcoliGenome	200-5	   2302538	   2302539	         1
EcoliGenome	200-6	   2302539	   2302541	         2
EcoliGenome	200-7	   2302541	   2302542	         1
EcoliGenome	200-8	   2302542	   2302543	         1
EcoliGenome	200-9	   2302543	   2302545	         2
EcoliGenome	100-0	   2721351	   2721435	        84
EcoliGenome	100-1	   2721435	   2721436	         1
EcoliGenome	100-2	   2721436	   2721437	         1
EcoliGenome	100-3	   2721437	   2721439	         2
EcoliGenome	100-4	   2721439	   2721440	         1
EcoliGenome	100-5	   2721440	   2721441	         1
EcoliGenome	100-6	   2721441	   2721442	         1
EcoliGenome	100-7	   2721442	   2721443	         1
EcoliGenome	100-8	   2721443	   2721444	         1
EcoliGenome	100-9	   2721444	   2721446	         2
EcoliGenome	400-0	   2815742	   2815766	        24
EcoliGenome	400-1	   2815766	   2815979	       213
EcoliGenome	400-2	   2815979	   2815980	         1
EcoliGenome	400-3	   2815980	   2815981	         1
EcoliGenome	400-4	   2815981	   2815982	         1
EcoliGenome	400-5	   2815982	   2815983	         1
EcoliGenome	400-6	   2815983	   2815984	         1
EcoliGenome	400-7	   2815984	   2815985	         1
EcoliGenome	400-8	   2815985	   2815986	         1
EcoliGenome	400-9	   2815986	   2815988	         2
EcoliGenome	100-0	   3392249	   3392340	        91
EcoliGenome	100-1	   3392340	   3392341	         1
EcoliGenome	100-2	   3392341	   3392342	         1
